car_id,car_type,color,year,km,average_price,transmission,body_type
19826,Volkswagen_Touareg_2017,White,2017,21871617,598395,Automatic,SUV
3626,Mercedes Benz_Clase GL_2016,Black,2016,38836922,775975,Automatic,Sedan
4240,Mercedes Benz_Clase GL_2016,Black,2016,37467549,775975,Automatic,Sedan
4366,Mercedes Benz_Clase GL_2016,Blue,2016,39382283,775975,Automatic,Sedan
5322,Mercedes Benz_Clase GL_2016,Black,2016,35655841,775975,Automatic,Sedan
5810,Mercedes Benz_Clase GL_2016,Red,2016,41805627,775975,Automatic,Sedan
6264,Mercedes Benz_Clase GL_2016,White,2016,37472039,775975,Automatic,Sedan
7688,Mercedes Benz_Clase GL_2016,Red,2016,42605178,775975,Automatic,Sedan
7926,Mercedes Benz_Clase GL_2016,White,2016,40064875,775975,Automatic,Sedan
8057,Mercedes Benz_Clase GL_2016,White,2016,37630818,775975,Automatic,Sedan
8382,Mercedes Benz_Clase GL_2016,White,2016,42069161,775975,Automatic,Sedan
10535,Mercedes Benz_Clase GL_2016,Black,2016,37854387,775975,Automatic,Sedan
14455,Mercedes Benz_Clase GL_2016,White,2016,42437931,775975,Automatic,Sedan
14730,Mercedes Benz_Clase GL_2016,Black,2016,37593734,775975,Automatic,Sedan
14805,Mercedes Benz_Clase GL_2016,Black,2016,36451808,775975,Automatic,Sedan
15034,Mercedes Benz_Clase GL_2016,Orange,2016,35300176,775975,Automatic,Sedan
16979,Mercedes Benz_Clase GL_2016,Blue,2016,34804034,775975,Automatic,Sedan
17207,Mercedes Benz_Clase GL_2016,Red,2016,37771138,775975,Automatic,Sedan
18079,Mercedes Benz_Clase GL_2016,Black,2016,35958452,775975,Automatic,Sedan
18252,Mercedes Benz_Clase GL_2016,White,2016,39205588,775975,Automatic,Sedan
18316,Mercedes Benz_Clase GL_2016,Black,2016,39851844,775975,Automatic,Sedan
18727,Mercedes Benz_Clase GL_2016,Black,2016,34701503,775975,Automatic,Sedan
19174,Mercedes Benz_Clase GL_2016,Red,2016,43648790,775975,Automatic,Sedan
2544,Peugeot_Manager_2014,Red,2014,15471470,838199,Automatic,Sedan
3349,Peugeot_Manager_2014,Black,2014,19634280,838199,Automatic,Sedan
3992,Peugeot_Manager_2014,Black,2014,17337681,838199,Automatic,Sedan
4032,Peugeot_Manager_2014,Red,2014,17968221,838199,Automatic,Sedan
4337,Peugeot_Manager_2014,Black,2014,18438714,838199,Automatic,Sedan
4384,Peugeot_Manager_2014,Black,2014,16388986,838199,Automatic,Sedan
8231,Peugeot_Manager_2014,White,2014,20370929,838199,Automatic,Sedan
8248,Peugeot_Manager_2014,Black,2014,23655434,838199,Automatic,Sedan
12092,Peugeot_Manager_2014,White,2014,19411028,838199,Automatic,Sedan
12997,Peugeot_Manager_2014,Red,2014,20131699,838199,Automatic,Sedan
13586,Peugeot_Manager_2014,Blue,2014,16537361,838199,Automatic,Sedan
14509,Peugeot_Manager_2014,White,2014,23188453,838199,Automatic,Sedan
16280,Peugeot_Manager_2014,Red,2014,16870288,838199,Automatic,Sedan
17563,Peugeot_Manager_2014,Red,2014,14474425,838199,Automatic,Sedan
3424,Lincoln_MKX_2009,White,2009,8649287,144560,Automatic,Sedan
4523,Lincoln_MKX_2009,Black,2009,5660147,144560,Automatic,Sedan
5209,Lincoln_MKX_2009,Red,2009,5312509,144560,Automatic,Sedan
6459,Lincoln_MKX_2009,Black,2009,3667092,144560,Automatic,Sedan
6744,Lincoln_MKX_2009,Red,2009,7468524,144560,Automatic,Sedan
7111,Lincoln_MKX_2009,Black,2009,4987192,144560,Automatic,Sedan
8156,Lincoln_MKX_2009,Black,2009,8510228,144560,Automatic,Sedan
9750,Lincoln_MKX_2009,Black,2009,6300321,144560,Automatic,Sedan
10949,Lincoln_MKX_2009,Black,2009,6402927,144560,Automatic,Sedan
11348,Lincoln_MKX_2009,White,2009,13034339,144560,Automatic,Sedan
12254,Lincoln_MKX_2009,Red,2009,4390516,144560,Automatic,Sedan
12908,Lincoln_MKX_2009,Black,2009,12756862,144560,Automatic,Sedan
14600,Lincoln_MKX_2009,Blue,2009,5645820,144560,Automatic,Sedan
15359,Lincoln_MKX_2009,Blue,2009,5817331,144560,Automatic,Sedan
16902,Lincoln_MKX_2009,Black,2009,9473656,144560,Automatic,Sedan
17393,Lincoln_MKX_2009,White,2009,11776366,144560,Automatic,Sedan
17476,Lincoln_MKX_2009,Blue,2009,5544905,144560,Automatic,Sedan
17721,Lincoln_MKX_2009,White,2009,9112613,144560,Automatic,Sedan
19738,Lincoln_MKX_2009,White,2009,6481443,144560,Automatic,Sedan
19863,Lincoln_MKX_2009,White,2009,8188975,144560,Automatic,Sedan
19942,Lincoln_MKX_2009,Red,2009,11392402,144560,Automatic,Sedan
2770,Dodge_Vision_2015,Red,2015,26268717,782405,Automatic,Coupe
3772,Dodge_Vision_2015,Black,2015,27674917,782405,Automatic,Coupe
8600,Dodge_Vision_2015,Red,2015,27422883,782405,Automatic,Coupe
9899,Dodge_Vision_2015,White,2015,24207243,782405,Automatic,Coupe
10133,Dodge_Vision_2015,Blue,2015,21515751,782405,Automatic,Coupe
15180,Dodge_Vision_2015,White,2015,20914032,782405,Automatic,Coupe
16347,Dodge_Vision_2015,White,2015,22075917,782405,Automatic,Coupe
17106,Dodge_Vision_2015,Blue,2015,22878486,782405,Automatic,Coupe
18387,Dodge_Vision_2015,Black,2015,30120837,782405,Automatic,Coupe
18459,Dodge_Vision_2015,Red,2015,28533609,782405,Automatic,Coupe
2106,Jeep_Cherokee_2017,Blue,2017,14565367,177519,Manual,Coupe
2918,Jeep_Cherokee_2017,Black,2017,17381627,177519,Manual,Coupe
3045,Jeep_Cherokee_2017,White,2017,12678933,177519,Manual,Coupe
3180,Jeep_Cherokee_2017,Black,2017,9216156,177519,Manual,Coupe
5837,Jeep_Cherokee_2017,Blue,2017,9246917,177519,Manual,Coupe
7454,Jeep_Cherokee_2017,Black,2017,17223188,177519,Manual,Coupe
8533,Jeep_Cherokee_2017,White,2017,13121716,177519,Manual,Coupe
8633,Jeep_Cherokee_2017,Black,2017,18241956,177519,Manual,Coupe
8782,Jeep_Cherokee_2017,Blue,2017,16231733,177519,Manual,Coupe
11664,Jeep_Cherokee_2017,White,2017,15587276,177519,Manual,Coupe
18929,Jeep_Cherokee_2017,Red,2017,18340859,177519,Manual,Coupe
19685,Jeep_Cherokee_2017,Black,2017,16391133,177519,Manual,Coupe
2154,Peugeot_3008_2016,Red,2016,35467947,426235,Automatic,SUV
3723,Peugeot_3008_2016,Blue,2016,35351408,426235,Automatic,SUV
4117,Peugeot_3008_2016,Red,2016,32918764,426235,Automatic,SUV
4846,Peugeot_3008_2016,White,2016,34547302,426235,Automatic,SUV
4998,Peugeot_3008_2016,Black,2016,37643882,426235,Automatic,SUV
5147,Peugeot_3008_2016,Black,2016,33346089,426235,Automatic,SUV
5343,Peugeot_3008_2016,Black,2016,32830984,426235,Automatic,SUV
5590,Peugeot_3008_2016,Red,2016,29068432,426235,Automatic,SUV
6967,Peugeot_3008_2016,White,2016,37154241,426235,Automatic,SUV
6981,Peugeot_3008_2016,White,2016,32556483,426235,Automatic,SUV
10615,Peugeot_3008_2016,White,2016,33331092,426235,Automatic,SUV
10779,Peugeot_3008_2016,Black,2016,33560397,426235,Automatic,SUV
11060,Peugeot_3008_2016,White,2016,36608694,426235,Automatic,SUV
11654,Peugeot_3008_2016,Blue,2016,29453953,426235,Automatic,SUV
12674,Peugeot_3008_2016,White,2016,31142815,426235,Automatic,SUV
13023,Peugeot_3008_2016,Blue,2016,31403484,426235,Automatic,SUV
13451,Peugeot_3008_2016,Red,2016,34383476,426235,Automatic,SUV
14330,Peugeot_3008_2016,Black,2016,32418137,426235,Automatic,SUV
14949,Peugeot_3008_2016,Black,2016,37386362,426235,Automatic,SUV
16378,Peugeot_3008_2016,Blue,2016,29254828,426235,Automatic,SUV
16586,Peugeot_3008_2016,Black,2016,28862377,426235,Automatic,SUV
16597,Peugeot_3008_2016,Red,2016,29426386,426235,Automatic,SUV
16744,Peugeot_3008_2016,Red,2016,34650065,426235,Automatic,SUV
17369,Peugeot_3008_2016,Red,2016,35021801,426235,Automatic,SUV
17996,Peugeot_3008_2016,Black,2016,29271439,426235,Automatic,SUV
18396,Peugeot_3008_2016,Black,2016,29026457,426235,Automatic,SUV
2149,Toyota_Hiace_2020,Blue,2020,15852028,420723,Manual,Sedan
2996,Toyota_Hiace_2020,Blue,2020,16235230,420723,Manual,Sedan
5003,Toyota_Hiace_2020,Red,2020,13753285,420723,Manual,Sedan
5439,Toyota_Hiace_2020,Red,2020,11448740,420723,Manual,Sedan
6120,Toyota_Hiace_2020,Blue,2020,18672388,420723,Manual,Sedan
8590,Toyota_Hiace_2020,Red,2020,14824928,420723,Manual,Sedan
11373,Toyota_Hiace_2020,Black,2020,15678898,420723,Manual,Sedan
11674,Toyota_Hiace_2020,Black,2020,12754367,420723,Manual,Sedan
11708,Toyota_Hiace_2020,White,2020,17472095,420723,Manual,Sedan
12236,Toyota_Hiace_2020,Black,2020,16391680,420723,Manual,Sedan
13764,Toyota_Hiace_2020,Blue,2020,17087154,420723,Manual,Sedan
15022,Toyota_Hiace_2020,Black,2020,14455194,420723,Manual,Sedan
15707,Toyota_Hiace_2020,Black,2020,14764384,420723,Manual,Sedan
16284,Toyota_Hiace_2020,Black,2020,19424248,420723,Manual,Sedan
16742,Toyota_Hiace_2020,White,2020,19899032,420723,Manual,Sedan
17225,Toyota_Hiace_2020,Blue,2020,11412288,420723,Manual,Sedan
17681,Toyota_Hiace_2020,White,2020,15216176,420723,Manual,Sedan
18896,Toyota_Hiace_2020,White,2020,12205163,420723,Manual,Sedan
2201,Chevrolet_Camaro_2020,Black,2020,19810909,206615,Manual,SUV
5032,Chevrolet_Camaro_2020,White,2020,14864238,206615,Manual,SUV
5457,Chevrolet_Camaro_2020,Black,2020,17809685,206615,Manual,SUV
7389,Chevrolet_Camaro_2020,Blue,2020,20023070,206615,Manual,SUV
9563,Chevrolet_Camaro_2020,Blue,2020,12573350,206615,Manual,SUV
10262,Chevrolet_Camaro_2020,Black,2020,17233306,206615,Manual,SUV
13092,Chevrolet_Camaro_2020,Black,2020,20122379,206615,Manual,SUV
14153,Chevrolet_Camaro_2020,Orange,2020,12065584,206615,Manual,SUV
14807,Chevrolet_Camaro_2020,Red,2020,19301982,206615,Manual,SUV
15007,Chevrolet_Camaro_2020,Red,2020,16119497,206615,Manual,SUV
15534,Chevrolet_Camaro_2020,Black,2020,15104111,206615,Manual,SUV
15882,Chevrolet_Camaro_2020,Red,2020,20188561,206615,Manual,SUV
17196,Chevrolet_Camaro_2020,White,2020,19249144,206615,Manual,SUV
2203,Chevrolet_Blazer_2020,Black,2020,20252224,444255,Manual,SUV
3257,Chevrolet_Blazer_2020,Red,2020,16183331,444255,Manual,SUV
9435,Chevrolet_Blazer_2020,Black,2020,16184223,444255,Manual,SUV
10963,Chevrolet_Blazer_2020,Black,2020,23154730,444255,Manual,SUV
11361,Chevrolet_Blazer_2020,White,2020,22764981,444255,Manual,SUV
12238,Chevrolet_Blazer_2020,White,2020,17140485,444255,Manual,SUV
12899,Chevrolet_Blazer_2020,Red,2020,18399617,444255,Manual,SUV
16220,Chevrolet_Blazer_2020,White,2020,22325393,444255,Manual,SUV
17377,Chevrolet_Blazer_2020,Orange,2020,21109730,444255,Manual,SUV
18561,Chevrolet_Blazer_2020,White,2020,19050078,444255,Manual,SUV
18936,Chevrolet_Blazer_2020,White,2020,16983445,444255,Manual,SUV
19886,Chevrolet_Blazer_2020,Orange,2020,19565541,444255,Manual,SUV
2217,Toyota_Tundra_2008,White,2008,8619525,801849,Automatic,Coupe
3750,Toyota_Tundra_2008,Black,2008,7713451,801849,Automatic,Coupe
4296,Toyota_Tundra_2008,White,2008,4979877,801849,Automatic,Coupe
4983,Toyota_Tundra_2008,Black,2008,10521182,801849,Automatic,Coupe
5254,Toyota_Tundra_2008,Black,2008,4625074,801849,Automatic,Coupe
10559,Toyota_Tundra_2008,White,2008,7689045,801849,Automatic,Coupe
13333,Toyota_Tundra_2008,Black,2008,5568893,801849,Automatic,Coupe
14152,Toyota_Tundra_2008,Black,2008,11141859,801849,Automatic,Coupe
14245,Toyota_Tundra_2008,White,2008,13762871,801849,Automatic,Coupe
15109,Toyota_Tundra_2008,Black,2008,8695040,801849,Automatic,Coupe
15224,Toyota_Tundra_2008,Black,2008,12050205,801849,Automatic,Coupe
16071,Toyota_Tundra_2008,White,2008,8343860,801849,Automatic,Coupe
16306,Toyota_Tundra_2008,Black,2008,6050073,801849,Automatic,Coupe
17454,Toyota_Tundra_2008,Red,2008,5247074,801849,Automatic,Coupe
18664,Toyota_Tundra_2008,White,2008,7439003,801849,Automatic,Coupe
2259,Cadillac_Escalade_2017,Black,2017,16501387,616262,Automatic,Sedan
2792,Cadillac_Escalade_2017,Black,2017,15303757,616262,Automatic,Sedan
3216,Cadillac_Escalade_2017,Black,2017,14007869,616262,Automatic,Sedan
7482,Cadillac_Escalade_2017,Black,2017,16170937,616262,Automatic,Sedan
12417,Cadillac_Escalade_2017,Blue,2017,12214165,616262,Automatic,Sedan
14122,Cadillac_Escalade_2017,Black,2017,12996130,616262,Automatic,Sedan
14269,Cadillac_Escalade_2017,Black,2017,16836094,616262,Automatic,Sedan
14489,Cadillac_Escalade_2017,Orange,2017,15716404,616262,Automatic,Sedan
14722,Cadillac_Escalade_2017,Black,2017,18323289,616262,Automatic,Sedan
14769,Cadillac_Escalade_2017,White,2017,16211974,616262,Automatic,Sedan
14819,Cadillac_Escalade_2017,Black,2017,13219028,616262,Automatic,Sedan
15531,Cadillac_Escalade_2017,Blue,2017,13508024,616262,Automatic,Sedan
15557,Cadillac_Escalade_2017,Black,2017,19100221,616262,Automatic,Sedan
18460,Cadillac_Escalade_2017,Blue,2017,16837094,616262,Automatic,Sedan
18851,Cadillac_Escalade_2017,Red,2017,16445113,616262,Automatic,Sedan
2294,Fiat_500_2009,Black,2009,21054932,732860,Automatic,Coupe
2393,Fiat_500_2009,Black,2009,26118307,732860,Automatic,Coupe
2888,Fiat_500_2009,Black,2009,20932271,732860,Automatic,Coupe
3495,Fiat_500_2009,Red,2009,24291428,732860,Automatic,Coupe
4631,Fiat_500_2009,Blue,2009,26122347,732860,Automatic,Coupe
5928,Fiat_500_2009,Red,2009,24835722,732860,Automatic,Coupe
7506,Fiat_500_2009,Blue,2009,27468897,732860,Automatic,Coupe
8252,Fiat_500_2009,Orange,2009,27321472,732860,Automatic,Coupe
10621,Fiat_500_2009,White,2009,28312114,732860,Automatic,Coupe
10991,Fiat_500_2009,Black,2009,24607281,732860,Automatic,Coupe
11053,Fiat_500_2009,Black,2009,27842860,732860,Automatic,Coupe
12340,Fiat_500_2009,Black,2009,23995775,732860,Automatic,Coupe
12953,Fiat_500_2009,Blue,2009,29250096,732860,Automatic,Coupe
13495,Fiat_500_2009,Blue,2009,22994567,732860,Automatic,Coupe
13585,Fiat_500_2009,White,2009,25995435,732860,Automatic,Coupe
14901,Fiat_500_2009,Black,2009,20915340,732860,Automatic,Coupe
15528,Fiat_500_2009,Black,2009,26056255,732860,Automatic,Coupe
18094,Fiat_500_2009,Black,2009,24124410,732860,Automatic,Coupe
19743,Fiat_500_2009,Black,2009,21075929,732860,Automatic,Coupe
2318,Ford_Transit_2019,Red,2019,27281906,493698,Manual,Sedan
5295,Ford_Transit_2019,Black,2019,28506108,493698,Manual,Sedan
6073,Ford_Transit_2019,White,2019,32369010,493698,Manual,Sedan
6339,Ford_Transit_2019,Red,2019,27875177,493698,Manual,Sedan
6747,Ford_Transit_2019,Black,2019,30385380,493698,Manual,Sedan
6947,Ford_Transit_2019,White,2019,29298903,493698,Manual,Sedan
8576,Ford_Transit_2019,Black,2019,31358342,493698,Manual,Sedan
10794,Ford_Transit_2019,Red,2019,35515121,493698,Manual,Sedan
11287,Ford_Transit_2019,Black,2019,27522401,493698,Manual,Sedan
15515,Ford_Transit_2019,Black,2019,34521816,493698,Manual,Sedan
15610,Ford_Transit_2019,White,2019,27729597,493698,Manual,Sedan
17608,Ford_Transit_2019,Black,2019,32579850,493698,Manual,Sedan
2319,Dodge_ProMaster_2017,Black,2017,32027363,145214,Automatic,SUV
4052,Dodge_ProMaster_2017,Black,2017,24826258,145214,Automatic,SUV
5231,Dodge_ProMaster_2017,White,2017,30833704,145214,Automatic,SUV
5468,Dodge_ProMaster_2017,Blue,2017,32278801,145214,Automatic,SUV
6468,Dodge_ProMaster_2017,Black,2017,30947179,145214,Automatic,SUV
6895,Dodge_ProMaster_2017,Red,2017,31947487,145214,Automatic,SUV
8030,Dodge_ProMaster_2017,Blue,2017,25950246,145214,Automatic,SUV
8901,Dodge_ProMaster_2017,White,2017,26738185,145214,Automatic,SUV
12159,Dodge_ProMaster_2017,Black,2017,28807133,145214,Automatic,SUV
12476,Dodge_ProMaster_2017,Red,2017,25955196,145214,Automatic,SUV
13571,Dodge_ProMaster_2017,Black,2017,25325488,145214,Automatic,SUV
14873,Dodge_ProMaster_2017,Blue,2017,31043626,145214,Automatic,SUV
15317,Dodge_ProMaster_2017,Black,2017,29709807,145214,Automatic,SUV
15350,Dodge_ProMaster_2017,White,2017,31414463,145214,Automatic,SUV
15805,Dodge_ProMaster_2017,Black,2017,30546978,145214,Automatic,SUV
16466,Dodge_ProMaster_2017,Red,2017,30108487,145214,Automatic,SUV
17262,Dodge_ProMaster_2017,Red,2017,33926509,145214,Automatic,SUV
18634,Dodge_ProMaster_2017,Blue,2017,26962525,145214,Automatic,SUV
19303,Dodge_ProMaster_2017,Black,2017,31038613,145214,Automatic,SUV
3327,Toyota_FJ Cruiser_2012,Black,2012,14828183,151299,Automatic,Sedan
3590,Toyota_FJ Cruiser_2012,Red,2012,19997311,151299,Automatic,Sedan
4151,Toyota_FJ Cruiser_2012,Red,2012,22388791,151299,Automatic,Sedan
4870,Toyota_FJ Cruiser_2012,Blue,2012,14536374,151299,Automatic,Sedan
5250,Toyota_FJ Cruiser_2012,White,2012,18914988,151299,Automatic,Sedan
7382,Toyota_FJ Cruiser_2012,Black,2012,22013655,151299,Automatic,Sedan
8805,Toyota_FJ Cruiser_2012,Blue,2012,17447197,151299,Automatic,Sedan
8910,Toyota_FJ Cruiser_2012,Red,2012,15219767,151299,Automatic,Sedan
10062,Toyota_FJ Cruiser_2012,White,2012,16742517,151299,Automatic,Sedan
10207,Toyota_FJ Cruiser_2012,Black,2012,19104086,151299,Automatic,Sedan
11939,Toyota_FJ Cruiser_2012,Orange,2012,15782104,151299,Automatic,Sedan
13910,Toyota_FJ Cruiser_2012,Red,2012,16824063,151299,Automatic,Sedan
14342,Toyota_FJ Cruiser_2012,Red,2012,13700051,151299,Automatic,Sedan
15126,Toyota_FJ Cruiser_2012,Black,2012,20129139,151299,Automatic,Sedan
15361,Toyota_FJ Cruiser_2012,Red,2012,22215327,151299,Automatic,Sedan
15734,Toyota_FJ Cruiser_2012,Black,2012,17904084,151299,Automatic,Sedan
16939,Toyota_FJ Cruiser_2012,White,2012,18947322,151299,Automatic,Sedan
18209,Toyota_FJ Cruiser_2012,Red,2012,13864964,151299,Automatic,Sedan
19688,Toyota_FJ Cruiser_2012,Blue,2012,20130529,151299,Automatic,Sedan
4066,Mazda_MX-5_2020,Blue,2020,41391486,261328,Automatic,Truck
4475,Mazda_MX-5_2020,Black,2020,40671226,261328,Automatic,Truck
6868,Mazda_MX-5_2020,White,2020,41660099,261328,Automatic,Truck
6899,Mazda_MX-5_2020,Black,2020,38999349,261328,Automatic,Truck
7601,Mazda_MX-5_2020,White,2020,44162901,261328,Automatic,Truck
8026,Mazda_MX-5_2020,Black,2020,45039542,261328,Automatic,Truck
8583,Mazda_MX-5_2020,White,2020,35964794,261328,Automatic,Truck
11132,Mazda_MX-5_2020,Blue,2020,36679099,261328,Automatic,Truck
13971,Mazda_MX-5_2020,Black,2020,45491922,261328,Automatic,Truck
14051,Mazda_MX-5_2020,White,2020,43680317,261328,Automatic,Truck
15218,Mazda_MX-5_2020,Red,2020,42689983,261328,Automatic,Truck
16694,Mazda_MX-5_2020,Blue,2020,36060277,261328,Automatic,Truck
19002,Mazda_MX-5_2020,Red,2020,44469125,261328,Automatic,Truck
19481,Mazda_MX-5_2020,Blue,2020,45475860,261328,Automatic,Truck
2555,Mercedes Benz_Clase S_2017,Black,2017,35888609,804197,Automatic,Sedan
3101,Mercedes Benz_Clase S_2017,Red,2017,34937822,804197,Automatic,Sedan
3544,Mercedes Benz_Clase S_2017,Red,2017,31499024,804197,Automatic,Sedan
5702,Mercedes Benz_Clase S_2017,White,2017,29550284,804197,Automatic,Sedan
5778,Mercedes Benz_Clase S_2017,White,2017,37114931,804197,Automatic,Sedan
6198,Mercedes Benz_Clase S_2017,Blue,2017,39194874,804197,Automatic,Sedan
7030,Mercedes Benz_Clase S_2017,Black,2017,38253777,804197,Automatic,Sedan
9706,Mercedes Benz_Clase S_2017,Black,2017,35594727,804197,Automatic,Sedan
10652,Mercedes Benz_Clase S_2017,White,2017,30168762,804197,Automatic,Sedan
10727,Mercedes Benz_Clase S_2017,Black,2017,35436356,804197,Automatic,Sedan
10918,Mercedes Benz_Clase S_2017,White,2017,31091612,804197,Automatic,Sedan
11687,Mercedes Benz_Clase S_2017,Black,2017,31038850,804197,Automatic,Sedan
13245,Mercedes Benz_Clase S_2017,Blue,2017,36710979,804197,Automatic,Sedan
13307,Mercedes Benz_Clase S_2017,White,2017,34417148,804197,Automatic,Sedan
13419,Mercedes Benz_Clase S_2017,Blue,2017,31592567,804197,Automatic,Sedan
15506,Mercedes Benz_Clase S_2017,White,2017,36219206,804197,Automatic,Sedan
18004,Mercedes Benz_Clase S_2017,Black,2017,35947120,804197,Automatic,Sedan
18767,Mercedes Benz_Clase S_2017,Black,2017,38098841,804197,Automatic,Sedan
19021,Mercedes Benz_Clase S_2017,Red,2017,37542927,804197,Automatic,Sedan
19236,Mercedes Benz_Clase S_2017,Black,2017,30916364,804197,Automatic,Sedan
2607,Subaru_Impreza_2013,Blue,2013,37911335,216462,Automatic,Coupe
5206,Subaru_Impreza_2013,White,2013,36865829,216462,Automatic,Coupe
5803,Subaru_Impreza_2013,White,2013,29365335,216462,Automatic,Coupe
10858,Subaru_Impreza_2013,Black,2013,34448947,216462,Automatic,Coupe
11327,Subaru_Impreza_2013,Red,2013,31732957,216462,Automatic,Coupe
11584,Subaru_Impreza_2013,Black,2013,35940123,216462,Automatic,Coupe
12428,Subaru_Impreza_2013,Orange,2013,28358885,216462,Automatic,Coupe
14003,Subaru_Impreza_2013,Blue,2013,37885697,216462,Automatic,Coupe
15747,Subaru_Impreza_2013,Blue,2013,29053813,216462,Automatic,Coupe
15962,Subaru_Impreza_2013,White,2013,32931660,216462,Automatic,Coupe
16361,Subaru_Impreza_2013,Black,2013,30334669,216462,Automatic,Coupe
16770,Subaru_Impreza_2013,Black,2013,37198334,216462,Automatic,Coupe
16841,Subaru_Impreza_2013,Black,2013,37282727,216462,Automatic,Coupe
17570,Subaru_Impreza_2013,White,2013,34843650,216462,Automatic,Coupe
19000,Subaru_Impreza_2013,Blue,2013,34688445,216462,Automatic,Coupe
2619,Cadillac_SRX_2014,Red,2014,9309362,760180,Automatic,SUV
3385,Cadillac_SRX_2014,Orange,2014,11577581,760180,Automatic,SUV
6898,Cadillac_SRX_2014,Black,2014,12577248,760180,Automatic,SUV
7919,Cadillac_SRX_2014,White,2014,11253685,760180,Automatic,SUV
7944,Cadillac_SRX_2014,Black,2014,10054003,760180,Automatic,SUV
8326,Cadillac_SRX_2014,Red,2014,5735015,760180,Automatic,SUV
8898,Cadillac_SRX_2014,Red,2014,4485975,760180,Automatic,SUV
10454,Cadillac_SRX_2014,Red,2014,4517803,760180,Automatic,SUV
11427,Cadillac_SRX_2014,Red,2014,8724113,760180,Automatic,SUV
12273,Cadillac_SRX_2014,White,2014,4890968,760180,Automatic,SUV
13203,Cadillac_SRX_2014,Blue,2014,5310563,760180,Automatic,SUV
13859,Cadillac_SRX_2014,Black,2014,2879607,760180,Automatic,SUV
14242,Cadillac_SRX_2014,Blue,2014,8711389,760180,Automatic,SUV
14632,Cadillac_SRX_2014,White,2014,5867630,760180,Automatic,SUV
